"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC1200008488.hg.1","PLXNC1",-0.539978736533185,5.22621253605343,-0.870440644609904,0.399049646648723,0.996929427858641,-4.64110239616041
"TC0100007584.hg.1","PTPRU",-0.534179941120527,6.27914666140613,-0.869218676544315,0.399694552746843,0.996929427858641,-4.64135830626105
"TC1100008999.hg.1","ZC3H12C",0.544274041597033,7.0894509237972,0.868746332985725,0.39994402364753,0.996929427858641,-4.64145714800651
"TC0200009662.hg.1","TNFAIP6",0.49102841596204,4.336480802016,0.86690920264466,0.400915304365594,0.996929427858641,-4.6418411655472
"TC0800006892.hg.1","NAT2",0.599643665859835,7.5474268918742,0.866524545499431,0.401118869877646,0.996929427858641,-4.64192148684247
"TC0300014031.hg.1","CCDC80",-0.51456411150113,5.01154262158521,-0.866251298826084,0.401263517470875,0.996929427858641,-4.64197852652756
"TC0400010935.hg.1","UGT2B4",0.512143020050154,5.73450172742326,0.865098854366307,0.40187396603554,0.996929427858641,-4.64221893521341
"TC1200009800.hg.1","SLC2A3",0.759136870488513,5.4447712288614,0.864382287942451,0.402253842845332,0.996929427858641,-4.6423682845177
"TC1100012389.hg.1","CADM1",-0.845004956288451,6.25481512021085,-0.864086362149589,0.402410793285277,0.996929427858641,-4.64242993289135
"TC0400011175.hg.1","TMEM150C",-0.495152034797013,5.26949258098228,-0.863116004187063,0.402925729469136,0.996929427858641,-4.64263196037202
"TC0400011383.hg.1","TSPAN5",-0.69550376736613,8.48148186411307,-0.862063997337614,0.40348449000212,0.996929427858641,-4.6428507772022
"TC1200010983.hg.1","AVIL",0.626726967340318,7.43551403739351,0.861081711913065,0.404006684680094,0.996929427858641,-4.64305489476905
"TC1900010089.hg.1","ZNF682",-0.452554656716059,4.92903168982014,-0.860654879504496,0.404233734082769,0.996929427858641,-4.64314353055587
"TC1400009973.hg.1","RPS6KA5",0.541152094709907,5.77208864936249,0.860649203547269,0.404236753925887,0.996929427858641,-4.64314470897954
"TC0400012924.hg.1","UGT2B15",0.796747511990182,10.0484797657613,0.857645483123496,0.40583696332504,0.996929427858641,-4.64376743778983
"TC0600009102.hg.1","FIG4",-0.512106162515965,6.25950370675906,-0.857129016208486,0.406112530739912,0.996929427858641,-4.64387433136629
"TC2100007263.hg.1","PDE9A",0.614257887070301,8.2723917331041,0.855651028488262,0.406901816226066,0.996929427858641,-4.6441799396364
"TC0300008242.hg.1","ALCAM",-0.672641063881236,8.17321995460378,-0.855229369823821,0.407127179909539,0.996929427858641,-4.64426704795059
"TSUnmapped00000478.hg.1","ZNF502",-0.463251986508495,5.21243820160085,-0.854763850941129,0.407376081703565,0.996929427858641,-4.64436317616109
"TC1700010997.hg.1","HOXB9",0.559178781266692,7.30730311874955,0.8546020152926,0.407462634986178,0.996929427858641,-4.64439658464994
"TC1100010044.hg.1","ST5",0.438234326419738,4.2694531438393,0.854587130692342,0.407470596211863,0.996929427858641,-4.6443996570865
"TC0200014617.hg.1","NEB",-0.483549342989401,5.46551048003257,-0.852783073629824,0.408436283930054,0.996929427858641,-4.64477171963428
"TC2200007312.hg.1","LGALS1",0.6424520299215,8.74485041775331,0.852432980486744,0.408623859662434,0.996929427858641,-4.644843846744
"TC1400007265.hg.1","TMEM260",-0.555044881952355,5.57575349831415,-0.852227411728743,0.408734027535634,0.996929427858641,-4.64488618720906
"TC1100008473.hg.1","MOGAT2",0.758651495468283,6.72178196157294,0.850137951504464,0.409854921431862,0.996929427858641,-4.6453160711092
"TSUnmapped00000703.hg.1","FMN1",0.504734151755502,6.91810715070773,0.849817467206263,0.410027025372807,0.996929427858641,-4.6453819304535
"TC0100011402.hg.1","C4BPA",0.512934249502935,4.4725348580831,0.849414738759381,0.410243363163892,0.996929427858641,-4.64546466192775
"TC1000011363.hg.1","RNLS",0.482514544094713,5.91633003193589,0.84766073067103,0.411186461560797,0.996929427858641,-4.64582460649088
"TC0700013342.hg.1","CHN2",-0.484942150038133,6.74274726450074,-0.845898216794525,0.412135574437801,0.996929427858641,-4.6461856785996
"TC0200014800.hg.1","SLC38A11",-0.495852481539485,4.80686694283677,-0.84461780937908,0.412825978823987,0.996929427858641,-4.64644759653059
"TC0400012926.hg.1","SULT1E1",0.466991385011725,4.20719484643799,0.843889624404811,0.413218960992734,0.996929427858641,-4.64659640667822
"TC2100006991.hg.1","KCNE2",0.491378338407491,5.26643986740946,0.843878644835812,0.413224888261322,0.996929427858641,-4.64659864962568
"TC0500011240.hg.1","HOMER1",-0.541352075506311,7.66961126146924,-0.841900012154115,0.414293958286997,0.996929427858641,-4.64700245842186
"TC0600006918.hg.1","GCNT2",0.426516772208578,3.83704322783579,0.840898700512463,0.414835667452537,0.996929427858641,-4.64720651227104
"TC0600010085.hg.1","PLG",0.44502070099942,4.24141265741523,0.840548687990777,0.41502513389971,0.996929427858641,-4.64727779274774
"TSUnmapped00000269.hg.1","SERTAD4",0.46656256682602,4.97038003355205,0.83985936655736,0.415398439116287,0.996929427858641,-4.6474181021136
"TC1700011721.hg.1","FDXR",0.421498522504039,4.07781896282066,0.838243186622404,0.416274553743613,0.996929427858641,-4.64774669725457
"TC0600012801.hg.1","SESN1",-0.687825349597362,6.17473351083485,-0.837642385454298,0.416600551024132,0.996929427858641,-4.6478687160816
"TC0500008736.hg.1","TGFBI",-0.729540231666942,9.94344311928737,-0.832237472670284,0.419540808521846,0.996929427858641,-4.64896315674119
"TC0100011215.hg.1","LGR6",-0.469176597216645,6.27254915657563,-0.8318681673582,0.419742203934172,0.996929427858641,-4.64903772275477
"TC1200008726.hg.1","TCP11L2",-0.568056757373625,6.85696774346506,-0.828979854573802,0.421319484083179,0.996929427858641,-4.64961994991946
"TC1500008772.hg.1","GABRB3",0.482717331086421,6.32008676350245,0.828483670949843,0.42159083416952,0.996929427858641,-4.64971980131911
"TC0800011595.hg.1","EXT1",0.463855946257716,5.42569153018294,0.827141000774075,0.422325677606574,0.996929427858641,-4.64998974922657
"TC1700009900.hg.1","ZNF287",-0.455407845558979,5.01847408598361,-0.826731070218859,0.42255019890912,0.996929427858641,-4.65007209438775
"TC0300009350.hg.1","ARL14",0.477069141471443,5.80027881345058,0.826082842978426,0.422905395401054,0.996929427858641,-4.65020223823596
"TC1400009682.hg.1","ENTPD5",0.536149396818772,6.10206811624828,0.825659497940665,0.42313747252855,0.996929427858641,-4.65028718684597
"TC1100007301.hg.1","PRR5L",0.472962598753234,6.88009402597167,0.825241689878439,0.423366595603802,0.996929427858641,-4.65037098883839
"TC0900006986.hg.1","ANKRD18B",0.429858030564589,4.01028449581184,0.823775870932502,0.424171079334452,0.996929427858641,-4.65066471640561
"TC1500007355.hg.1","AQP9",0.490862380855213,3.96929086752741,0.822784648036591,0.424715654285448,0.996929427858641,-4.6508630954731
"TC0800009429.hg.1","DEFB1",0.450601538779022,4.31462753262266,0.822741947236282,0.424739124187617,0.996929427858641,-4.65087163695126
"TC1300008856.hg.1","ESD",0.445473933332426,4.5369310214365,0.822285502125724,0.424990055577113,0.996929427858641,-4.65096291695953
"TC0400013001.hg.1","LRP2BP",0.488652542335443,4.71051770948666,0.822218419527694,0.425026942455322,0.996929427858641,-4.65097632859262
"TC0700008745.hg.1","PRKAR2B",0.516594391192926,5.08333908378369,0.822041573963627,0.425124194945319,0.996929427858641,-4.65101168044783
"TC0700006945.hg.1","MPP6",-0.502851037314708,6.68763745750589,-0.820965435048999,0.425716306505149,0.996929427858641,-4.65122666640289
"TC1200007536.hg.1","CCDC65",0.411077896382819,3.73216436172125,0.820369225405885,0.42604458250509,0.996929427858641,-4.6513456731447
"TC0500011478.hg.1","KIAA0825",0.429430198526801,4.46430618431377,0.819365204093906,0.426597772838569,0.996929427858641,-4.6515459181696
"TC0500009274.hg.1","FABP6",-0.670368080510569,9.38835667405991,-0.819276719731276,0.426646547813817,0.996929427858641,-4.65156355593461
"TC0100015784.hg.1","SELENBP1",0.503025783418467,7.96595626654161,0.818677119449546,0.426977159006414,0.996929427858641,-4.6516830335237
"TC1000008495.hg.1","PLCE1",0.765746886886702,7.68312005087865,0.817692934789827,0.427520184596313,0.996929427858641,-4.6518789856995
"TC0900006438.hg.1","DOCK8",0.552781714508932,5.56876884792485,0.816991534281575,0.427907456507594,0.996929427858641,-4.65201851498871
"TC1500009056.hg.1","RASGRP1",-0.434583605733293,4.54917393680713,-0.816204483849025,0.428342289661243,0.996929427858641,-4.65217496333947
"TC1400007774.hg.1","NRXN3",-0.767054226920844,6.59578038073149,-0.815365712037671,0.428806012790276,0.996929427858641,-4.65234155389069
"TC0900010322.hg.1","TMEM252",-0.489192862436253,5.59446460883742,-0.815346177190098,0.428816816689085,0.996929427858641,-4.65234543204714
"TC1400010629.hg.1","FLVCR2",0.494566101873819,6.81719630844463,0.814456742103695,0.429308912176706,0.996929427858641,-4.65252192479255
"TC1300009332.hg.1","RBM26",0.47523538552181,3.84670520089321,0.814339693154305,0.429373698727973,0.996929427858641,-4.65254513908853
"TC0200015093.hg.1","ZNF385B",-0.478648314209609,4.90093093464684,-0.812007673092177,0.430665788097797,0.996929427858641,-4.65300706557729
"TC0400008429.hg.1","ALPK1",0.45230514774539,4.3000248485773,0.811577744108434,0.430904270222973,0.996929427858641,-4.65309210469457
"TC0100011022.hg.1","RGS2",0.620856904216028,7.95945098480548,0.811094481694019,0.43117243818005,0.996929427858641,-4.65318764798224
"TC1600009183.hg.1","ZNF200",0.419288306700753,4.07716877825514,0.810683466323219,0.431400600114063,0.996929427858641,-4.65326887012817
"TC2000007481.hg.1","SEMG1",0.439945636176209,5.60528343220927,0.809476193601068,0.432071228793776,0.996929427858641,-4.65350724368373
"TC0X00011353.hg.1","ASB9",-0.507821664920243,7.24926208256383,-0.809090474654391,0.432285633596433,0.996929427858641,-4.65358334027097
"TC1800007013.hg.1","DSG3",0.68831435282388,6.18280146000445,0.809064040835715,0.432300329544392,0.996929427858641,-4.65358855415401
"TC0400012964.hg.1","SCLT1",-0.452336340381457,5.95435525753992,-0.808640202353212,0.432536007566297,0.996929427858641,-4.65367213375779
"TC1200012806.hg.1","MYO1A",0.605237266754338,7.4473260918863,0.807718121085132,0.433049022364654,0.996929427858641,-4.65385383823299
"TC0400011580.hg.1","CFI",0.565663235412721,8.49414038130076,0.807261187749977,0.43330338967488,0.996929427858641,-4.65394381657047
"TC0300013665.hg.1","MUC4",0.916561862954652,8.18933524179067,0.802776823619404,0.435804860407555,0.996929427858641,-4.65482459621962
"TC1200008820.hg.1","IFT81",-0.455368755424781,5.47726461990087,-0.802710633895137,0.435841851669579,0.996929427858641,-4.65483756571392
"TC0900008881.hg.1","PKN3",-0.45716948332148,6.56884201622611,-0.801938128100857,0.436273728696118,0.996929427858641,-4.65498886719114
"TC0400011053.hg.1","CXCL10",-0.54279538129777,4.33788587105383,-0.80157514112787,0.436476754890221,0.996929427858641,-4.65505991874901
"TC0800006482.hg.1","ARHGEF10",-0.481694087528635,6.38770448919306,-0.800571332388645,0.437038521328995,0.996929427858641,-4.65525626454292
"TC1700007451.hg.1","CPD",-0.499060146078453,7.14585908033561,-0.800220419790795,0.437235013489706,0.996929427858641,-4.65532485442785
"TC0200016348.hg.1","HDLBP",0.470969952361755,4.98670478703322,0.799782512946148,0.437480297085576,0.996929427858641,-4.65541041278834
"TC0500010480.hg.1","PRLR",0.663415692705076,7.06897803488059,0.799487995914779,0.437645313667397,0.996929427858641,-4.65546793340477
"TC1800007440.hg.1","ZNF532",-0.596235805301619,5.11108998210365,-0.799074752663597,0.437876919184295,0.996929427858641,-4.6555486117211
"TC1100008795.hg.1","HEPHL1",0.478475368458128,4.16300859295333,0.79857591733018,0.438156599939304,0.996929427858641,-4.65564595349952
"TSUnmapped00000704.hg.1","FMN1",0.443089965985985,3.7561853673842,0.797966764851436,0.438498286873544,0.996929427858641,-4.65576475282881
"TC0100018451.hg.1","GBP2",0.503065356859127,7.71947421692883,0.797486184285423,0.438767975217301,0.996929427858641,-4.65585842358754
"TC0300011517.hg.1","PROK2",0.448024932078146,5.75186600894693,0.796307239279508,0.439430015068006,0.996929427858641,-4.65608801201188
"TC2200007186.hg.1","ISX",0.523913271016136,7.46665361411168,0.795777471277334,0.439727715437148,0.996929427858641,-4.65619108596492
"TC0300011834.hg.1","FILIP1L",0.756200717490297,7.19189237554999,0.794237530705704,0.440593807960686,0.996929427858641,-4.65649037448085
"TC0800007382.hg.1","IDO1",0.412003681444237,4.36621541637824,0.791600737968308,0.442079315854625,0.996929427858641,-4.65700169907344
"TC0200015073.hg.1","PDE11A",0.42327936377984,4.52963115780593,0.788378921096924,0.443898735686609,0.996929427858641,-4.65762451774148
"TC0300007259.hg.1","CCRL2",0.501419315326745,8.690688498062,0.78748429842301,0.444404788491836,0.996929427858641,-4.65779707817559
"TC0700011799.hg.1","HEPACAM2",0.542289640612079,9.15394619086353,0.786494394018893,0.444965165078486,0.996929427858641,-4.65798782361242
"TC0600012050.hg.1","GSTA2",0.516841370631248,6.16265385051408,0.78572659597327,0.445400117679651,0.996929427858641,-4.65813563111759
"TC0700008809.hg.1","LRRN3",0.431727630466797,5.89189912384408,0.784891186077072,0.445873678085395,0.996929427858641,-4.65829631536381
"TSUnmapped00000455.hg.1","NDUFA10",0.411562633083928,4.87686926329544,0.784174231099716,0.446280345464229,0.996929427858641,-4.65843410012826
"TC2100007208.hg.1","MX1",-0.461178396386481,7.19835426846238,-0.784013151132616,0.446371744695998,0.996929427858641,-4.65846504185488
"TC0100014393.hg.1","TM2D1",0.393341400791772,3.49834743741669,0.783540679502995,0.446639900684349,0.996929427858641,-4.65855576744186
"TC1200006730.hg.1","RIMKLB",-0.489788267267093,6.21431049796483,-0.782824027713392,0.447046838185934,0.996929427858641,-4.65869329268944
"TC1200011225.hg.1","BEST3",-0.729594701704225,5.30717240923914,-0.782756597476997,0.447085139275124,0.996929427858641,-4.65870622702975
"TC0700012038.hg.1","MOGAT3",0.439665729797419,5.86604451248455,0.78238432976167,0.447296628656657,0.996929427858641,-4.65877761768533
"TC0700010751.hg.1","AOAH",-0.710998236733831,6.99706377145414,-0.781722410894184,0.447672828315602,0.996929427858641,-4.6589044841742
"TC1200011083.hg.1","C12orf56",-0.530073790030641,4.94170862230974,-0.780185216160231,0.448547259937294,0.996929427858641,-4.659198758122
"TC1800006806.hg.1","ANKRD30B",-0.432478160198365,3.85120948814844,-0.779250025159896,0.449079769828772,0.996929427858641,-4.65937754612186
"TC0100015049.hg.1","FRRS1",-0.456666682471857,6.58230749901174,-0.777392219932496,0.45013881131573,0.996929427858641,-4.6597321765157
"TSUnmapped00000419.hg.1","INPP5D",0.395079410841501,3.89020943558857,0.776011732962688,0.450926776372433,0.996929427858641,-4.65999522650493
"TC0700011842.hg.1","PDK4",0.471934475750329,6.49828797867836,0.775242760842182,0.451366072716844,0.996929427858641,-4.66014158044774
"TC1200008843.hg.1","FAM216A",-0.435276740373578,5.6363875979602,-0.774441244894495,0.451824247214292,0.996929427858641,-4.66029399667023
"TC0100015476.hg.1","HMGCS2",0.684755821552033,10.2845819981686,0.773260401787176,0.452499791145598,0.996929427858641,-4.6605183008623
"TC0700012971.hg.1","ZNF425",-0.412309356234085,4.39218663818836,-0.773148860098123,0.452563635397032,0.996929427858641,-4.66053947340817
"TC1800006902.hg.1","TTC39C",-0.472326636817417,7.81633869143459,-0.772099372770339,0.453164618308688,0.996929427858641,-4.6607385567194
"TC1900011449.hg.1","TNNT1",0.41609882732808,5.22603858395615,0.770092357787904,0.454315318790292,0.996929427858641,-4.66111863629252
"TC1000008891.hg.1","DUSP5",0.482119059893418,7.76649878319248,0.769216931259734,0.454817808647232,0.996929427858641,-4.6612841560958
"TC0200013174.hg.1","REG3A",-0.520805561548235,7.82440848185515,-0.767342741952604,0.455894753066343,0.996929427858641,-4.66163797443422
"TSUnmapped00000068.hg.1","ZNF780A",-0.421603589310863,4.43658784420098,-0.765659893503362,0.45686310812528,0.996929427858641,-4.66195504171293
"TC0200009680.hg.1","FMNL2",-0.428792363239212,6.39681441987511,-0.763581473308377,0.458060858580288,0.996929427858641,-4.66234581691005
"TC0X00007227.hg.1","GAGE10",-0.458949845500737,6.05884890019217,-0.76230713503486,0.4587962016671,0.996929427858641,-4.66258496243573
"TC0900011035.hg.1","TMEM246",0.500986638476691,8.01383939387005,0.761938790838697,0.459008887760547,0.996929427858641,-4.66265402308385
"TC0200015136.hg.1","FRZB",-0.53460311258064,6.93744110110532,-0.76046023237095,0.459863242427064,0.996929427858641,-4.66293094929323
"TC0400008686.hg.1","C4orf33",0.434015738081238,6.49895411094587,0.760388565070454,0.459904679055763,0.996929427858641,-4.66294436048343
"TC0100008815.hg.1","IFI44L",0.41109675023716,3.80500739205811,0.75941609798561,0.460467170238704,0.996929427858641,-4.66312623230136
"TC0800010945.hg.1","SLC10A5",0.492919162001927,5.92331741586775,0.759360826214666,0.460499153205343,0.996929427858641,-4.66313656329065
"TC0100017834.hg.1","GNG4",-0.855833177573231,6.95854559661752,-0.758233324451674,0.461151882846151,0.996929427858641,-4.66334716673941
"TC1000012475.hg.1","FFAR4",0.644400218475688,7.06990931569242,0.758213389965429,0.461163428426627,0.996929427858641,-4.66335088784019
"TC0600012539.hg.1","GABRR1",-0.636731370598129,5.92874039196223,-0.75763305486591,0.461499623478366,0.996929427858641,-4.66345918015681
"TC0500008766.hg.1","MYOT",0.401310301012425,4.2292155569946,0.757439019225504,0.461612064608755,0.996929427858641,-4.66349537192715
"TC0700010352.hg.1","ANKMY2",-0.453353451335133,7.25294048603194,-0.757355609539375,0.461660404668048,0.996929427858641,-4.66351092716032
"TC0400011409.hg.1","ADH1C",0.672190096288007,8.13510917845335,0.757104710291302,0.461805832212103,0.996929427858641,-4.66355770897883
"TC0700008265.hg.1","ADAM22",-0.444132525060174,6.42502978040559,-0.756898640079082,0.461925296996199,0.996929427858641,-4.66359612217346
